,time,date,day_of_week,hour,holiday,"load(d-1,h)","load(d-7,h)",avg_load(d-1),"price(d-1,h)","price(d-7,h)",avg_price(d-1),load,price
12107,2022-03-20 18:00:00,2022-03-20,7,18,0,4880.0,5601.0,4570.291666666667,42.98,8.49,36.64458333333334,4878.0,45.45
12108,2022-03-20 19:00:00,2022-03-20,7,19,0,4933.0,5765.0,4570.291666666667,45.62,40.54,36.64458333333334,4948.0,25.06
12109,2022-03-20 20:00:00,2022-03-20,7,20,0,5016.0,5838.0,4570.291666666667,3.42,100.3,36.64458333333334,5033.0,21.14
12110,2022-03-20 21:00:00,2022-03-20,7,21,0,4954.0,5741.0,4570.291666666667,66.07,83.64,36.64458333333334,4974.0,26.24
12111,2022-03-20 22:00:00,2022-03-20,7,22,0,4820.0,5572.0,4570.291666666667,15.37,20.52,36.64458333333334,4847.0,29.23
12112,2022-03-20 23:00:00,2022-03-20,7,23,0,4685.0,5306.0,4570.291666666667,52.08,43.79,36.64458333333334,4618.0,42.92
12113,2022-03-21 00:00:00,2022-03-21,1,24,0,4475.0,5021.0,4570.291666666667,38.14,10.9,36.64458333333334,4386.0,43.23
12114,2022-03-21 01:00:00,2022-03-21,1,1,0,4276.0,4952.0,4570.291666666667,34.9,18.42,36.64458333333334,4174.0,49.36
12115,2022-03-21 02:00:00,2022-03-21,1,2,0,4086.0,4952.0,4570.291666666667,48.17,86.39,36.64458333333334,4042.0,35.71
12116,2022-03-21 03:00:00,2022-03-21,1,3,0,3969.0,4489.0,4570.291666666667,-9.36,43.45,36.64458333333334,3955.0,17.8
12117,2022-03-21 04:00:00,2022-03-21,1,4,0,3897.0,4446.0,4570.291666666667,26.69,51.74,36.64458333333334,3927.0,47.23
12118,2022-03-21 05:00:00,2022-03-21,1,5,0,3868.0,4543.0,4570.291666666667,12.45,53.35,36.64458333333334,,47.56
12119,2022-03-21 06:00:00,2022-03-21,1,6,0,3916.0,4794.0,4502.608695652174,42.44,61.14,35.504999999999995,4294.0,43.3
12120,2022-03-21 07:00:00,2022-03-21,1,7,0,4028.0,5257.0,4502.608695652174,3.32,65.44,35.504999999999995,4781.0,47.53
12121,2022-03-21 08:00:00,2022-03-21,1,8,0,4140.0,5616.0,4502.608695652174,35.1,53.95,35.504999999999995,5151.0,46.85
12122,2022-03-21 09:00:00,2022-03-21,1,9,0,4325.0,5788.0,4502.608695652174,40.25,47.3,35.504999999999995,5331.0,49.02
12123,2022-03-21 10:00:00,2022-03-21,1,10,0,4429.0,5888.0,4502.608695652174,42.43,40.84,35.504999999999995,5406.0,44.19
12124,2022-03-21 11:00:00,2022-03-21,1,11,0,4543.0,5827.0,4502.608695652174,49.92,42.17,35.504999999999995,5449.0,43.89
12125,2022-03-21 12:00:00,2022-03-21,1,12,0,4624.0,5790.0,4502.608695652174,35.1,38.31,35.504999999999995,5421.0,43.34
12126,2022-03-21 13:00:00,2022-03-21,1,13,0,4732.0,5737.0,4502.608695652174,35.3,43.71,35.504999999999995,5394.0,38.64
12127,2022-03-21 14:00:00,2022-03-21,1,14,0,4760.0,5694.0,4502.608695652174,30.87,37.49,35.504999999999995,5411.0,43.54
12128,2022-03-21 15:00:00,2022-03-21,1,15,0,4709.0,5630.0,4502.608695652174,52.3,38.95,35.504999999999995,5351.0,32.02
12129,2022-03-21 16:00:00,2022-03-21,1,16,0,4749.0,5633.0,4502.608695652174,10.01,36.82,35.504999999999995,5435.0,31.73
12130,2022-03-21 17:00:00,2022-03-21,1,17,0,4823.0,5683.0,4502.608695652174,44.15,34.8,35.504999999999995,5440.0,30.86
12131,2022-03-21 18:00:00,2022-03-21,1,18,0,4878.0,5661.0,4502.608695652174,45.45,33.57,35.504999999999995,5416.0,38.77
12132,2022-03-21 19:00:00,2022-03-21,1,19,0,4948.0,5672.0,4502.608695652174,25.06,35.68,35.504999999999995,5375.0,53.07
12133,2022-03-21 20:00:00,2022-03-21,1,20,0,5033.0,5698.0,4502.608695652174,21.14,43.21,35.504999999999995,5419.0,60.79
12134,2022-03-21 21:00:00,2022-03-21,1,21,0,4974.0,5549.0,4502.608695652174,26.24,35.68,35.504999999999995,5257.0,32.07
12135,2022-03-21 22:00:00,2022-03-21,1,22,0,4847.0,5275.0,4502.608695652174,29.23,39.27,35.504999999999995,4996.0,77.4
12136,2022-03-21 23:00:00,2022-03-21,1,23,0,4618.0,4965.0,4502.608695652174,42.92,-226.97,35.504999999999995,4703.0,52.72
12137,2022-03-22 00:00:00,2022-03-22,2,24,0,4386.0,4642.0,4502.608695652174,43.23,19.47,35.504999999999995,4380.0,43.58
12138,2022-03-22 01:00:00,2022-03-22,2,1,0,4174.0,4411.0,4502.608695652174,49.36,30.22,35.504999999999995,4126.0,42.53
12139,2022-03-22 02:00:00,2022-03-22,2,2,0,4042.0,4251.0,4502.608695652174,35.71,49.75,35.504999999999995,3991.0,41.69
12140,2022-03-22 03:00:00,2022-03-22,2,3,0,3955.0,4146.0,4502.608695652174,17.8,45.46,35.504999999999995,3900.0,41.77
12141,2022-03-22 04:00:00,2022-03-22,2,4,0,3927.0,4111.0,4502.608695652174,47.23,39.83,35.504999999999995,3876.0,41.85
12142,2022-03-22 05:00:00,2022-03-22,2,5,0,,4194.0,4502.608695652174,47.56,48.16,35.504999999999995,3962.0,42.88
12143,2022-03-22 06:00:00,2022-03-22,2,6,0,4294.0,4462.0,4927.708333333333,43.3,45.32,44.334583333333335,4284.0,60.93
12144,2022-03-22 07:00:00,2022-03-22,2,7,0,4781.0,4944.0,4927.708333333333,47.53,54.84,44.334583333333335,4746.0,61.04
12145,2022-03-22 08:00:00,2022-03-22,2,8,0,5151.0,5363.0,4927.708333333333,46.85,54.32,44.334583333333335,5147.0,66.77
12146,2022-03-22 09:00:00,2022-03-22,2,9,0,5331.0,5522.0,4927.708333333333,49.02,48.99,44.334583333333335,5372.0,113.88
12147,2022-03-22 10:00:00,2022-03-22,2,10,0,5406.0,5563.0,4927.708333333333,44.19,39.54,44.334583333333335,5446.0,44.8
12148,2022-03-22 11:00:00,2022-03-22,2,11,0,5449.0,5536.0,4927.708333333333,43.89,43.74,44.334583333333335,5433.0,43.32
12149,2022-03-22 12:00:00,2022-03-22,2,12,0,5421.0,5527.0,4927.708333333333,43.34,42.16,44.334583333333335,5453.0,39.38
12150,2022-03-22 13:00:00,2022-03-22,2,13,0,5394.0,5499.0,4927.708333333333,38.64,40.49,44.334583333333335,5415.0,35.15
12151,2022-03-22 14:00:00,2022-03-22,2,14,0,5411.0,5496.0,4927.708333333333,43.54,40.49,44.334583333333335,5400.0,35.0
12152,2022-03-22 15:00:00,2022-03-22,2,15,0,5351.0,5470.0,4927.708333333333,32.02,40.67,44.334583333333335,5389.0,34.7
12153,2022-03-22 16:00:00,2022-03-22,2,16,0,5435.0,5486.0,4927.708333333333,31.73,41.47,44.334583333333335,5395.0,44.07
12154,2022-03-22 17:00:00,2022-03-22,2,17,0,5440.0,5556.0,4927.708333333333,30.86,44.71,44.334583333333335,5490.0,66.08
12155,2022-03-22 18:00:00,2022-03-22,2,18,0,5416.0,5500.0,4927.708333333333,38.77,46.57,44.334583333333335,5485.0,33.06
12156,2022-03-22 19:00:00,2022-03-22,2,19,0,5375.0,5411.0,4927.708333333333,53.07,78.9,44.334583333333335,5384.0,34.24
12157,2022-03-22 20:00:00,2022-03-22,2,20,0,5419.0,5503.0,4927.708333333333,60.79,46.65,44.334583333333335,5472.0,111.68
12158,2022-03-22 21:00:00,2022-03-22,2,21,0,5257.0,5320.0,4927.708333333333,32.07,53.15,44.334583333333335,5279.0,366.68
12159,2022-03-22 22:00:00,2022-03-22,2,22,0,4996.0,5123.0,4927.708333333333,77.4,50.35,44.334583333333335,5061.0,48.04
12160,2022-03-22 23:00:00,2022-03-22,2,23,0,4703.0,4799.0,4927.708333333333,52.72,43.67,44.334583333333335,4770.0,4.37
12161,2022-03-23 00:00:00,2022-03-23,3,24,0,4380.0,4489.0,4927.708333333333,43.58,43.3,44.334583333333335,4423.0,43.24
12162,2022-03-23 01:00:00,2022-03-23,3,1,0,4126.0,4239.0,4927.708333333333,42.53,42.31,44.334583333333335,4208.0,37.79
12163,2022-03-23 02:00:00,2022-03-23,3,2,0,3991.0,4101.0,4927.708333333333,41.69,40.28,44.334583333333335,4065.0,36.0
12164,2022-03-23 03:00:00,2022-03-23,3,3,0,3900.0,3967.0,4927.708333333333,41.77,40.39,44.334583333333335,3985.0,32.51
12165,2022-03-23 04:00:00,2022-03-23,3,4,0,3876.0,3973.0,4927.708333333333,41.85,40.79,44.334583333333335,3957.0,35.96
12166,2022-03-23 05:00:00,2022-03-23,3,5,0,3962.0,4005.0,4927.708333333333,42.88,39.08,44.334583333333335,4051.0,38.55
12167,2022-03-23 06:00:00,2022-03-23,3,6,0,4284.0,4317.0,4962.916666666667,60.93,39.35,61.13499999999999,4335.0,39.41
12168,2022-03-23 07:00:00,2022-03-23,3,7,0,4746.0,4794.0,4962.916666666667,61.04,45.84,61.13499999999999,4837.0,56.56
12169,2022-03-23 08:00:00,2022-03-23,3,8,0,5147.0,5121.0,4962.916666666667,66.77,54.51,61.13499999999999,5227.0,52.0
12170,2022-03-23 09:00:00,2022-03-23,3,9,0,5372.0,5403.0,4962.916666666667,113.88,43.47,61.13499999999999,5454.0,44.02
12171,2022-03-23 10:00:00,2022-03-23,3,10,0,5446.0,5466.0,4962.916666666667,44.8,41.89,61.13499999999999,5554.0,45.65
12172,2022-03-23 11:00:00,2022-03-23,3,11,0,5433.0,5457.0,4962.916666666667,43.32,42.14,61.13499999999999,5672.0,46.37
12173,2022-03-23 12:00:00,2022-03-23,3,12,0,5453.0,5426.0,4962.916666666667,39.38,36.78,61.13499999999999,5691.0,42.91
12174,2022-03-23 13:00:00,2022-03-23,3,13,0,5415.0,5437.0,4962.916666666667,35.15,32.09,61.13499999999999,5612.0,45.79
12175,2022-03-23 14:00:00,2022-03-23,3,14,0,5400.0,5425.0,4962.916666666667,35.0,29.97,61.13499999999999,5581.0,56.06
12176,2022-03-23 15:00:00,2022-03-23,3,15,0,5389.0,5402.0,4962.916666666667,34.7,37.31,61.13499999999999,5647.0,50.14
12177,2022-03-23 16:00:00,2022-03-23,3,16,0,5395.0,5482.0,4962.916666666667,44.07,37.65,61.13499999999999,5719.0,54.75
12178,2022-03-23 17:00:00,2022-03-23,3,17,0,5490.0,5476.0,4962.916666666667,66.08,35.03,61.13499999999999,5770.0,36.63
12179,2022-03-23 18:00:00,2022-03-23,3,18,0,5485.0,5504.0,4962.916666666667,33.06,42.25,61.13499999999999,5799.0,-4.59
12180,2022-03-23 19:00:00,2022-03-23,3,19,0,5384.0,5431.0,4962.916666666667,34.24,56.26,61.13499999999999,5696.0,60.29
12181,2022-03-23 20:00:00,2022-03-23,3,20,0,5472.0,5450.0,4962.916666666667,111.68,70.11,61.13499999999999,5673.0,35.31
12182,2022-03-23 21:00:00,2022-03-23,3,21,0,5279.0,5271.0,4962.916666666667,366.68,49.31,61.13499999999999,5482.0,13.04
12183,2022-03-23 22:00:00,2022-03-23,3,22,0,5061.0,5053.0,4962.916666666667,48.04,20.12,61.13499999999999,5284.0,47.31
12184,2022-03-23 23:00:00,2022-03-23,3,23,0,4770.0,4775.0,4962.916666666667,4.37,21.64,61.13499999999999,4910.0,38.61
12185,2022-03-24 00:00:00,2022-03-24,4,24,0,4423.0,4455.0,4962.916666666667,43.24,38.43,61.13499999999999,4654.0,43.28
12186,2022-03-24 01:00:00,2022-03-24,4,1,0,4208.0,4242.0,4962.916666666667,37.79,38.25,61.13499999999999,4398.0,55.01
12187,2022-03-24 02:00:00,2022-03-24,4,2,0,4065.0,4079.0,4962.916666666667,36.0,37.12,61.13499999999999,4232.0,14.1
12188,2022-03-24 03:00:00,2022-03-24,4,3,0,3985.0,4000.0,4962.916666666667,32.51,33.04,61.13499999999999,4168.0,12.72
12189,2022-03-24 04:00:00,2022-03-24,4,4,0,3957.0,3954.0,4962.916666666667,35.96,28.09,61.13499999999999,4126.0,9.79
12190,2022-03-24 05:00:00,2022-03-24,4,5,0,4051.0,4018.0,4962.916666666667,38.55,27.39,61.13499999999999,4196.0,8.43
12191,2022-03-24 06:00:00,2022-03-24,4,6,0,4335.0,4275.0,5154.875,39.41,-1.29,37.64958333333333,4468.0,42.45
12192,2022-03-24 07:00:00,2022-03-24,4,7,0,4837.0,4794.0,5154.875,56.56,17.47,37.64958333333333,4949.0,19.49
12193,2022-03-24 08:00:00,2022-03-24,4,8,0,5227.0,5151.0,5154.875,52.0,31.52,37.64958333333333,5342.0,60.43
12194,2022-03-24 09:00:00,2022-03-24,4,9,0,5454.0,5505.0,5154.875,44.02,47.5,37.64958333333333,5652.0,40.7
12195,2022-03-24 10:00:00,2022-03-24,4,10,0,5554.0,5671.0,5154.875,45.65,67.71,37.64958333333333,5832.0,56.7
12196,2022-03-24 11:00:00,2022-03-24,4,11,0,5672.0,5681.0,5154.875,46.37,36.71,37.64958333333333,5872.0,-8.54
12197,2022-03-24 12:00:00,2022-03-24,4,12,0,5691.0,5735.0,5154.875,42.91,40.92,37.64958333333333,5934.0,6.01
12198,2022-03-24 13:00:00,2022-03-24,4,13,0,5612.0,5765.0,5154.875,45.79,49.27,37.64958333333333,5913.0,-7.61
12199,2022-03-24 14:00:00,2022-03-24,4,14,0,5581.0,5763.0,5154.875,56.06,43.37,37.64958333333333,5909.0,-2.6
12200,2022-03-24 15:00:00,2022-03-24,4,15,0,5647.0,5747.0,5154.875,50.14,36.57,37.64958333333333,5875.0,-8.45
12201,2022-03-24 16:00:00,2022-03-24,4,16,0,5719.0,5722.0,5154.875,54.75,47.19,37.64958333333333,5867.0,-4.56
12202,2022-03-24 17:00:00,2022-03-24,4,17,0,5770.0,5737.0,5154.875,36.63,28.29,37.64958333333333,5917.0,66.94
12203,2022-03-24 18:00:00,2022-03-24,4,18,0,5799.0,5725.0,5154.875,-4.59,37.45,37.64958333333333,5884.0,0.79
12204,2022-03-24 19:00:00,2022-03-24,4,19,0,5696.0,5600.0,5154.875,60.29,45.09,37.64958333333333,5750.0,-7.61
12205,2022-03-24 20:00:00,2022-03-24,4,20,0,5673.0,5519.0,5154.875,35.31,39.98,37.64958333333333,5633.0,8.37
12206,2022-03-24 21:00:00,2022-03-24,4,21,0,5482.0,5325.0,5154.875,13.04,30.97,37.64958333333333,5472.0,54.96
12207,2022-03-24 22:00:00,2022-03-24,4,22,0,5284.0,5082.0,5154.875,47.31,45.64,37.64958333333333,5210.0,6.59
12208,2022-03-24 23:00:00,2022-03-24,4,23,0,4910.0,4828.0,5154.875,38.61,42.76,37.64958333333333,4949.0,3.73
12209,2022-03-25 00:00:00,2022-03-25,5,24,0,4654.0,4536.0,5154.875,43.28,42.5,37.64958333333333,4662.0,60.33
12210,2022-03-25 01:00:00,2022-03-25,5,1,0,4398.0,4290.0,5154.875,55.01,42.25,37.64958333333333,4415.0,52.5
12211,2022-03-25 02:00:00,2022-03-25,5,2,0,4232.0,4148.0,5154.875,14.1,39.89,37.64958333333333,4275.0,26.12
12212,2022-03-25 03:00:00,2022-03-25,5,3,0,4168.0,4018.0,5154.875,12.72,34.03,37.64958333333333,4151.0,27.38
12213,2022-03-25 04:00:00,2022-03-25,5,4,0,4126.0,3969.0,5154.875,9.79,29.72,37.64958333333333,4106.0,24.81
12214,2022-03-25 05:00:00,2022-03-25,5,5,0,4196.0,4038.0,5154.875,8.43,34.64,37.64958333333333,4149.0,36.75
12215,2022-03-25 06:00:00,2022-03-25,5,6,0,4468.0,4298.0,5257.75,42.45,27.26,23.153333333333332,4436.0,12.52
12216,2022-03-25 07:00:00,2022-03-25,5,7,0,4949.0,4751.0,5257.75,19.49,44.94,23.153333333333332,4860.0,31.88
12217,2022-03-25 08:00:00,2022-03-25,5,8,0,5342.0,5109.0,5257.75,60.43,45.37,23.153333333333332,5230.0,76.21
12218,2022-03-25 09:00:00,2022-03-25,5,9,0,5652.0,5343.0,5257.75,40.7,50.51,23.153333333333332,5478.0,31.72
12219,2022-03-25 10:00:00,2022-03-25,5,10,0,5832.0,5463.0,5257.75,56.7,41.28,23.153333333333332,5544.0,37.64
12220,2022-03-25 11:00:00,2022-03-25,5,11,0,5872.0,5412.0,5257.75,-8.54,42.94,23.153333333333332,5503.0,48.97
12221,2022-03-25 12:00:00,2022-03-25,5,12,0,5934.0,5420.0,5257.75,6.01,41.22,23.153333333333332,5474.0,62.16
12222,2022-03-25 13:00:00,2022-03-25,5,13,0,5913.0,5458.0,5257.75,-7.61,42.74,23.153333333333332,5542.0,60.82
12223,2022-03-25 14:00:00,2022-03-25,5,14,0,5909.0,5459.0,5257.75,-2.6,39.36,23.153333333333332,5512.0,61.76
12224,2022-03-25 15:00:00,2022-03-25,5,15,0,5875.0,5482.0,5257.75,-8.45,39.38,23.153333333333332,5531.0,58.42
12225,2022-03-25 16:00:00,2022-03-25,5,16,0,5867.0,5510.0,5257.75,-4.56,39.48,23.153333333333332,5538.0,64.64
12226,2022-03-25 17:00:00,2022-03-25,5,17,0,5917.0,5569.0,5257.75,66.94,40.92,23.153333333333332,5573.0,51.02
12227,2022-03-25 18:00:00,2022-03-25,5,18,0,5884.0,5508.0,5257.75,0.79,42.72,23.153333333333332,5509.0,51.03
12228,2022-03-25 19:00:00,2022-03-25,5,19,0,5750.0,5350.0,5257.75,-7.61,42.72,23.153333333333332,5418.0,54.3
12229,2022-03-25 20:00:00,2022-03-25,5,20,0,5633.0,5315.0,5257.75,8.37,34.8,23.153333333333332,5363.0,38.47
12230,2022-03-25 21:00:00,2022-03-25,5,21,0,5472.0,5135.0,5257.75,54.96,36.19,23.153333333333332,5268.0,32.41
12231,2022-03-25 22:00:00,2022-03-25,5,22,0,5210.0,5004.0,5257.75,6.59,4.42,23.153333333333332,5071.0,68.74
12232,2022-03-25 23:00:00,2022-03-25,5,23,0,4949.0,4755.0,5257.75,3.73,41.87,23.153333333333332,4812.0,-8.98
12233,2022-03-26 00:00:00,2022-03-26,6,24,0,4662.0,4513.0,5257.75,60.33,36.8,23.153333333333332,4564.0,65.05
12234,2022-03-26 01:00:00,2022-03-26,6,1,0,4415.0,4277.0,5257.75,52.5,-2.9,23.153333333333332,4348.0,5.75
12235,2022-03-26 02:00:00,2022-03-26,6,2,0,4275.0,4116.0,5257.75,26.12,36.21,23.153333333333332,4170.0,19.68
12236,2022-03-26 03:00:00,2022-03-26,6,3,0,4151.0,4031.0,5257.75,27.38,40.85,23.153333333333332,4072.0,16.78
12237,2022-03-26 04:00:00,2022-03-26,6,4,0,4106.0,3956.0,5257.75,24.81,-6.26,23.153333333333332,4004.0,43.97
12238,2022-03-26 05:00:00,2022-03-26,6,5,0,4149.0,3954.0,5257.75,36.75,16.29,23.153333333333332,3997.0,43.17
12239,2022-03-26 06:00:00,2022-03-26,6,6,0,4436.0,4017.0,5034.041666666667,12.52,51.22,42.838750000000005,4083.0,53.71
12240,2022-03-26 07:00:00,2022-03-26,6,7,0,4860.0,4164.0,5034.041666666667,31.88,37.6,42.838750000000005,4214.0,53.35
12241,2022-03-26 08:00:00,2022-03-26,6,8,0,5230.0,4376.0,5034.041666666667,76.21,27.36,42.838750000000005,4429.0,415.12
12242,2022-03-26 09:00:00,2022-03-26,6,9,0,5478.0,4572.0,5034.041666666667,31.72,9.3,42.838750000000005,4628.0,58.84
12243,2022-03-26 10:00:00,2022-03-26,6,10,0,5544.0,4744.0,5034.041666666667,37.64,20.89,42.838750000000005,4707.0,46.33
12244,2022-03-26 11:00:00,2022-03-26,6,11,0,5503.0,4825.0,5034.041666666667,48.97,57.89,42.838750000000005,4906.0,58.21
12245,2022-03-26 12:00:00,2022-03-26,6,12,0,5474.0,4840.0,5034.041666666667,62.16,55.16,42.838750000000005,4988.0,58.55
12246,2022-03-26 13:00:00,2022-03-26,6,13,0,5542.0,4888.0,5034.041666666667,60.82,54.04,42.838750000000005,4860.0,33.94
12247,2022-03-26 14:00:00,2022-03-26,6,14,0,5512.0,4877.0,5034.041666666667,61.76,54.2,42.838750000000005,4920.0,33.42
12248,2022-03-26 15:00:00,2022-03-26,6,15,0,5531.0,4822.0,5034.041666666667,58.42,46.12,42.838750000000005,4928.0,32.36
12249,2022-03-26 16:00:00,2022-03-26,6,16,0,5538.0,4842.0,5034.041666666667,64.64,43.85,42.838750000000005,4944.0,46.79
12250,2022-03-26 17:00:00,2022-03-26,6,17,0,5573.0,4861.0,5034.041666666667,51.02,45.31,42.838750000000005,4954.0,29.85
12251,2022-03-26 18:00:00,2022-03-26,6,18,0,5509.0,4880.0,5034.041666666667,51.03,42.98,42.838750000000005,4900.0,12.09
12252,2022-03-26 19:00:00,2022-03-26,6,19,0,5418.0,4933.0,5034.041666666667,54.3,45.62,42.838750000000005,4963.0,2.24
12253,2022-03-26 20:00:00,2022-03-26,6,20,0,5363.0,5016.0,5034.041666666667,38.47,3.42,42.838750000000005,5066.0,-0.53
12254,2022-03-26 21:00:00,2022-03-26,6,21,0,5268.0,4954.0,5034.041666666667,32.41,66.07,42.838750000000005,4991.0,-8.41
12255,2022-03-26 22:00:00,2022-03-26,6,22,0,5071.0,4820.0,5034.041666666667,68.74,15.37,42.838750000000005,4905.0,30.86
12256,2022-03-26 23:00:00,2022-03-26,6,23,0,4812.0,4685.0,5034.041666666667,-8.98,52.08,42.838750000000005,4738.0,50.91
12257,2022-03-27 00:00:00,2022-03-27,7,24,0,4564.0,4475.0,5034.041666666667,65.05,38.14,42.838750000000005,4539.0,59.62
12258,2022-03-27 01:00:00,2022-03-27,7,1,0,4348.0,4276.0,5034.041666666667,5.75,34.9,42.838750000000005,4359.0,54.1
12259,2022-03-27 02:00:00,2022-03-27,7,2,0,4170.0,4086.0,5034.041666666667,19.68,48.17,42.838750000000005,4177.0,53.13
12260,2022-03-27 03:00:00,2022-03-27,7,3,0,4072.0,3969.0,5034.041666666667,16.78,-9.36,42.838750000000005,4074.0,52.89
12261,2022-03-27 04:00:00,2022-03-27,7,4,0,4004.0,3897.0,5034.041666666667,43.97,26.69,42.838750000000005,4015.0,32.17
12262,2022-03-27 05:00:00,2022-03-27,7,5,0,3997.0,3868.0,5034.041666666667,43.17,12.45,42.838750000000005,4005.0,-1.1
12263,2022-03-27 06:00:00,2022-03-27,7,6,0,4083.0,3916.0,4637.208333333333,53.71,42.44,52.435,4080.0,-7.82
12264,2022-03-27 07:00:00,2022-03-27,7,7,0,4214.0,4028.0,4637.208333333333,53.35,3.32,52.435,4165.0,13.44
12265,2022-03-27 08:00:00,2022-03-27,7,8,0,4429.0,4140.0,4637.208333333333,415.12,35.1,52.435,4345.0,-10.04
12266,2022-03-27 09:00:00,2022-03-27,7,9,0,4628.0,4325.0,4637.208333333333,58.84,40.25,52.435,4491.0,20.86
12267,2022-03-27 10:00:00,2022-03-27,7,10,0,4707.0,4429.0,4637.208333333333,46.33,42.43,52.435,4661.0,47.72
12268,2022-03-27 11:00:00,2022-03-27,7,11,0,4906.0,4543.0,4637.208333333333,58.21,49.92,52.435,4840.0,16.28
12269,2022-03-27 12:00:00,2022-03-27,7,12,0,4988.0,4624.0,4637.208333333333,58.55,35.1,52.435,4868.0,14.26
12270,2022-03-27 13:00:00,2022-03-27,7,13,0,4860.0,4732.0,4637.208333333333,33.94,35.3,52.435,4978.0,4.19
12271,2022-03-27 14:00:00,2022-03-27,7,14,0,4920.0,4760.0,4637.208333333333,33.42,30.87,52.435,4951.0,4.17
12272,2022-03-27 15:00:00,2022-03-27,7,15,0,4928.0,4709.0,4637.208333333333,32.36,52.3,52.435,4944.0,-6.17
12273,2022-03-27 16:00:00,2022-03-27,7,16,0,4944.0,4749.0,4637.208333333333,46.79,10.01,52.435,,18.26
12274,2022-03-27 17:00:00,2022-03-27,7,17,0,4954.0,4823.0,4637.208333333333,29.85,44.15,52.435,5132.0,74.71
12275,2022-03-27 18:00:00,2022-03-27,7,18,0,4900.0,4878.0,4637.208333333333,12.09,45.45,52.435,5199.0,-8.34
12276,2022-03-27 19:00:00,2022-03-27,7,19,0,4963.0,4948.0,4637.208333333333,2.24,25.06,52.435,5268.0,26.52
12277,2022-03-27 20:00:00,2022-03-27,7,20,0,5066.0,5033.0,4637.208333333333,-0.53,21.14,52.435,5384.0,32.82
12278,2022-03-27 21:00:00,2022-03-27,7,21,0,4991.0,4974.0,4637.208333333333,-8.41,26.24,52.435,5350.0,43.71
12279,2022-03-27 22:00:00,2022-03-27,7,22,0,4905.0,4847.0,4637.208333333333,30.86,29.23,52.435,5213.0,33.0
12280,2022-03-27 23:00:00,2022-03-27,7,23,0,4738.0,4618.0,4637.208333333333,50.91,42.92,52.435,5025.0,76.18
12281,2022-03-28 00:00:00,2022-03-28,1,24,0,4539.0,4386.0,4637.208333333333,59.62,43.23,52.435,4768.0,34.49
12282,2022-03-28 01:00:00,2022-03-28,1,1,0,4359.0,4174.0,4637.208333333333,54.1,49.36,52.435,4622.0,37.49
12283,2022-03-28 02:00:00,2022-03-28,1,2,0,4177.0,4042.0,4637.208333333333,53.13,35.71,52.435,4490.0,14.59
12284,2022-03-28 03:00:00,2022-03-28,1,3,0,4074.0,3955.0,4637.208333333333,52.89,17.8,52.435,4431.0,19.36
12285,2022-03-28 04:00:00,2022-03-28,1,4,0,4015.0,3927.0,4637.208333333333,32.17,47.23,52.435,4425.0,35.6
12286,2022-03-28 05:00:00,2022-03-28,1,5,0,4005.0,,4637.208333333333,-1.1,47.56,52.435,4534.0,37.43
12287,2022-03-28 06:00:00,2022-03-28,1,6,0,4080.0,4294.0,4789.739130434783,-7.82,43.3,23.862916666666667,4849.0,58.95
12288,2022-03-28 07:00:00,2022-03-28,1,7,0,4165.0,4781.0,4789.739130434783,13.44,47.53,23.862916666666667,5357.0,75.49
12289,2022-03-28 08:00:00,2022-03-28,1,8,0,4345.0,5151.0,4789.739130434783,-10.04,46.85,23.862916666666667,5798.0,342.2
12290,2022-03-28 09:00:00,2022-03-28,1,9,0,4491.0,5331.0,4789.739130434783,20.86,49.02,23.862916666666667,5998.0,76.48
12291,2022-03-28 10:00:00,2022-03-28,1,10,0,4661.0,5406.0,4789.739130434783,47.72,44.19,23.862916666666667,6128.0,37.57
12292,2022-03-28 11:00:00,2022-03-28,1,11,0,4840.0,5449.0,4789.739130434783,16.28,43.89,23.862916666666667,6188.0,38.92
12293,2022-03-28 12:00:00,2022-03-28,1,12,0,4868.0,5421.0,4789.739130434783,14.26,43.34,23.862916666666667,6238.0,-7.03
12294,2022-03-28 13:00:00,2022-03-28,1,13,0,4978.0,5394.0,4789.739130434783,4.19,38.64,23.862916666666667,6191.0,37.23
12295,2022-03-28 14:00:00,2022-03-28,1,14,0,4951.0,5411.0,4789.739130434783,4.17,43.54,23.862916666666667,6176.0,25.24
12296,2022-03-28 15:00:00,2022-03-28,1,15,0,4944.0,5351.0,4789.739130434783,-6.17,32.02,23.862916666666667,6248.0,14.53
12297,2022-03-28 16:00:00,2022-03-28,1,16,0,,5435.0,4789.739130434783,18.26,31.73,23.862916666666667,6220.0,15.95
12298,2022-03-28 17:00:00,2022-03-28,1,17,0,5132.0,5440.0,4789.739130434783,74.71,30.86,23.862916666666667,6276.0,28.57
12299,2022-03-28 18:00:00,2022-03-28,1,18,0,5199.0,5416.0,4789.739130434783,-8.34,38.77,23.862916666666667,6349.0,25.97
12300,2022-03-28 19:00:00,2022-03-28,1,19,0,5268.0,5375.0,4789.739130434783,26.52,53.07,23.862916666666667,6230.0,57.08
12301,2022-03-28 20:00:00,2022-03-28,1,20,0,5384.0,5419.0,4789.739130434783,32.82,60.79,23.862916666666667,6297.0,90.87
12302,2022-03-28 21:00:00,2022-03-28,1,21,0,5350.0,5257.0,4789.739130434783,43.71,32.07,23.862916666666667,6177.0,36.67
