label,type,time,value
"Zone J - NEW YORK CITY (DA)","price","2022-02-28 11:00:00","114.54"
"Zone J - NEW YORK CITY (DA)","price","2022-02-28 12:00:00","120.07"
"Zone J - NEW YORK CITY (DA)","price","2022-02-28 13:00:00","110.44"
"Zone J - NEW YORK CITY (DA)","price","2022-02-28 14:00:00","93.74"
"Zone J - NEW YORK CITY (DA)","price","2022-02-28 15:00:00","79.69"
"Zone J - NEW YORK CITY (DA)","price","2022-02-28 16:00:00","91.17"
"Zone J - NEW YORK CITY (DA)","price","2022-02-28 17:00:00","185.21"
"Zone J - NEW YORK CITY (DA)","price","2022-02-28 18:00:00","230.83"
"Zone J - NEW YORK CITY (DA)","price","2022-02-28 19:00:00","183.06"
"Zone J - NEW YORK CITY (DA)","price","2022-02-28 20:00:00","144.29"
"Zone J - NEW YORK CITY (DA)","price","2022-02-28 21:00:00","97.92"
"Zone J - NEW YORK CITY (DA)","price","2022-02-28 22:00:00","98.53"
"Zone J - NEW YORK CITY (DA)","price","2022-02-28 23:00:00","79.19"
"Zone J - NEW YORK CITY (DA)","price","2022-03-01 00:00:00","121.42"
"Zone J - NEW YORK CITY (DA)","price","2022-03-01 01:00:00","99.05"
"Zone J - NEW YORK CITY (DA)","price","2022-03-01 02:00:00","87.38"
"Zone J - NEW YORK CITY (DA)","price","2022-03-01 03:00:00","84.27"
"Zone J - NEW YORK CITY (DA)","price","2022-03-01 04:00:00","93.83"
"Zone J - NEW YORK CITY (DA)","price","2022-03-01 05:00:00","106.78"
"Zone J - NEW YORK CITY (DA)","price","2022-03-01 06:00:00","121.56"
"Zone J - NEW YORK CITY (DA)","price","2022-03-01 07:00:00","173.44"
"Zone J - NEW YORK CITY (DA)","price","2022-03-01 08:00:00","167.23"
"Zone J - NEW YORK CITY (DA)","price","2022-03-01 09:00:00","105.05"
"Zone J - NEW YORK CITY (DA)","price","2022-03-01 10:00:00","96.13"
"Zone J - NEW YORK CITY (DA)","price","2022-03-01 11:00:00","87.33"
"Zone J - NEW YORK CITY (DA)","price","2022-03-01 12:00:00","78.83"
"Zone J - NEW YORK CITY (DA)","price","2022-03-01 13:00:00","58.26"
"Zone J - NEW YORK CITY (DA)","price","2022-03-01 14:00:00","54.79"
"Zone J - NEW YORK CITY (DA)","price","2022-03-01 15:00:00","50.42"
"Zone J - NEW YORK CITY (DA)","price","2022-03-01 16:00:00","63.5"
"Zone J - NEW YORK CITY (DA)","price","2022-03-01 17:00:00","84.65"
"Zone J - NEW YORK CITY (DA)","price","2022-03-01 18:00:00","102.22"
"Zone J - NEW YORK CITY (DA)","price","2022-03-01 19:00:00","77.78"
"Zone J - NEW YORK CITY (DA)","price","2022-03-01 20:00:00","71.03"
"Zone J - NEW YORK CITY (DA)","price","2022-03-01 21:00:00","50.64"
"Zone J - NEW YORK CITY (DA)","price","2022-03-01 22:00:00","50.36"
"Zone J - NEW YORK CITY (DA)","price","2022-03-01 23:00:00","43.33"
"Zone J - NEW YORK CITY (DA)","price","2022-03-02 00:00:00","43.99"
"Zone J - NEW YORK CITY (DA)","price","2022-03-02 01:00:00","44.11"
"Zone J - NEW YORK CITY (DA)","price","2022-03-02 02:00:00","38.07"
"Zone J - NEW YORK CITY (DA)","price","2022-03-02 03:00:00","37.73"
"Zone J - NEW YORK CITY (DA)","price","2022-03-02 04:00:00","39.11"
"Zone J - NEW YORK CITY (DA)","price","2022-03-02 05:00:00","47.18"
"Zone J - NEW YORK CITY (DA)","price","2022-03-02 06:00:00","52.47"
"Zone J - NEW YORK CITY (DA)","price","2022-03-02 07:00:00","66.35"
"Zone J - NEW YORK CITY (DA)","price","2022-03-02 08:00:00","52.7"
"Zone J - NEW YORK CITY (DA)","price","2022-03-02 09:00:00","47.18"
"Zone J - NEW YORK CITY (DA)","price","2022-03-02 10:00:00","47.05"
"Zone J - NEW YORK CITY (DA)","price","2022-03-02 11:00:00","46.14"
"Zone J - NEW YORK CITY (DA)","price","2022-03-02 12:00:00","45.97"
"Zone J - NEW YORK CITY (DA)","price","2022-03-02 13:00:00","45.48"
"Zone J - NEW YORK CITY (DA)","price","2022-03-02 14:00:00","42.05"
"Zone J - NEW YORK CITY (DA)","price","2022-03-02 15:00:00","40.67"
"Zone J - NEW YORK CITY (DA)","price","2022-03-02 16:00:00","45.52"
"Zone J - NEW YORK CITY (DA)","price","2022-03-02 17:00:00","50.65"
"Zone J - NEW YORK CITY (DA)","price","2022-03-02 18:00:00","57.5"
"Zone J - NEW YORK CITY (DA)","price","2022-03-02 19:00:00","48.9"
"Zone J - NEW YORK CITY (DA)","price","2022-03-02 20:00:00","45.66"
"Zone J - NEW YORK CITY (DA)","price","2022-03-02 21:00:00","40.8"
"Zone J - NEW YORK CITY (DA)","price","2022-03-02 22:00:00","35.15"
"Zone J - NEW YORK CITY (DA)","price","2022-03-02 23:00:00","29.18"
"Zone J - NEW YORK CITY (DA)","price","2022-03-03 00:00:00","30.28"
"Zone J - NEW YORK CITY (DA)","price","2022-03-03 01:00:00","28.24"
"Zone J - NEW YORK CITY (DA)","price","2022-03-03 02:00:00","30.17"
"Zone J - NEW YORK CITY (DA)","price","2022-03-03 03:00:00","39.4"
"Zone J - NEW YORK CITY (DA)","price","2022-03-03 04:00:00","30.67"
"Zone J - NEW YORK CITY (DA)","price","2022-03-03 05:00:00","45.18"
"Zone J - NEW YORK CITY (DA)","price","2022-03-03 06:00:00","58.16"
"Zone J - NEW YORK CITY (DA)","price","2022-03-03 07:00:00","66.83"
"Zone J - NEW YORK CITY (DA)","price","2022-03-03 08:00:00","63.45"
"Zone J - NEW YORK CITY (DA)","price","2022-03-03 09:00:00","51.85"
"Zone J - NEW YORK CITY (DA)","price","2022-03-03 10:00:00","46.46"
"Zone J - NEW YORK CITY (DA)","price","2022-03-03 11:00:00","44.43"
"Zone J - NEW YORK CITY (DA)","price","2022-03-03 12:00:00","44.37"
"Zone J - NEW YORK CITY (DA)","price","2022-03-03 13:00:00","43.66"
"Zone J - NEW YORK CITY (DA)","price","2022-03-03 14:00:00","43.28"
"Zone J - NEW YORK CITY (DA)","price","2022-03-03 15:00:00","44.09"
"Zone J - NEW YORK CITY (DA)","price","2022-03-03 16:00:00","41.05"
"Zone J - NEW YORK CITY (DA)","price","2022-03-03 17:00:00","63.41"
"Zone J - NEW YORK CITY (DA)","price","2022-03-03 18:00:00","92.22"
"Zone J - NEW YORK CITY (DA)","price","2022-03-03 19:00:00","87.96"
"Zone J - NEW YORK CITY (DA)","price","2022-03-03 20:00:00","84.2"
"Zone J - NEW YORK CITY (DA)","price","2022-03-03 21:00:00","56.14"
"Zone J - NEW YORK CITY (DA)","price","2022-03-03 22:00:00","64.68"
"Zone J - NEW YORK CITY (DA)","price","2022-03-03 23:00:00","73.59"
"Zone J - NEW YORK CITY (DA)","price","2022-03-04 00:00:00","57.96"
"Zone J - NEW YORK CITY (DA)","price","2022-03-04 01:00:00","45.61"
"Zone J - NEW YORK CITY (DA)","price","2022-03-04 02:00:00","62.6"
"Zone J - NEW YORK CITY (DA)","price","2022-03-04 03:00:00","66.93"
"Zone J - NEW YORK CITY (DA)","price","2022-03-04 04:00:00","66.7"
"Zone J - NEW YORK CITY (DA)","price","2022-03-04 05:00:00","74.09"
"Zone J - NEW YORK CITY (DA)","price","2022-03-04 06:00:00","97.54"
"Zone J - NEW YORK CITY (DA)","price","2022-03-04 07:00:00","132.86"
"Zone J - NEW YORK CITY (DA)","price","2022-03-04 08:00:00","107.47"
"Zone J - NEW YORK CITY (DA)","price","2022-03-04 09:00:00","84.79"
"Zone J - NEW YORK CITY (DA)","price","2022-03-04 10:00:00","69.9"
"Zone J - NEW YORK CITY (DA)","price","2022-03-04 11:00:00","61.73"
"Zone J - NEW YORK CITY (DA)","price","2022-03-04 12:00:00","55.68"
"Zone J - NEW YORK CITY (DA)","price","2022-03-04 13:00:00","48.8"
"Zone J - NEW YORK CITY (DA)","price","2022-03-04 14:00:00","46.68"
"Zone J - NEW YORK CITY (DA)","price","2022-03-04 15:00:00","48.41"
"Zone J - NEW YORK CITY (DA)","price","2022-03-04 16:00:00","50.93"
"Zone J - NEW YORK CITY (DA)","price","2022-03-04 17:00:00","72.31"
"Zone J - NEW YORK CITY (DA)","price","2022-03-04 18:00:00","93.77"
"Zone J - NEW YORK CITY (DA)","price","2022-03-04 19:00:00","83.35"
"Zone J - NEW YORK CITY (DA)","price","2022-03-04 20:00:00","67.48"
"Zone J - NEW YORK CITY (DA)","price","2022-03-04 21:00:00","59.64"
"Zone J - NEW YORK CITY (DA)","price","2022-03-04 22:00:00","50.4"
"Zone J - NEW YORK CITY (DA)","price","2022-03-04 23:00:00","45.58"
"Zone J - NEW YORK CITY (DA)","price","2022-03-05 00:00:00","43.87"
"Zone J - NEW YORK CITY (DA)","price","2022-03-05 01:00:00","42.34"
"Zone J - NEW YORK CITY (DA)","price","2022-03-05 02:00:00","42.2"
"Zone J - NEW YORK CITY (DA)","price","2022-03-05 03:00:00","42.27"
"Zone J - NEW YORK CITY (DA)","price","2022-03-05 04:00:00","42.48"
"Zone J - NEW YORK CITY (DA)","price","2022-03-05 05:00:00","42.28"
"Zone J - NEW YORK CITY (DA)","price","2022-03-05 06:00:00","42.45"
"Zone J - NEW YORK CITY (DA)","price","2022-03-05 07:00:00","42.68"
"Zone J - NEW YORK CITY (DA)","price","2022-03-05 08:00:00","45.89"
"Zone J - NEW YORK CITY (DA)","price","2022-03-05 09:00:00","47.43"
"Zone J - NEW YORK CITY (DA)","price","2022-03-05 10:00:00","43.25"
"Zone J - NEW YORK CITY (DA)","price","2022-03-05 11:00:00","43.33"
"Zone J - NEW YORK CITY (DA)","price","2022-03-05 12:00:00","43.79"
"Zone J - NEW YORK CITY (DA)","price","2022-03-05 13:00:00","36.49"
"Zone J - NEW YORK CITY (DA)","price","2022-03-05 14:00:00","34.87"
"Zone J - NEW YORK CITY (DA)","price","2022-03-05 15:00:00","34.99"
"Zone J - NEW YORK CITY (DA)","price","2022-03-05 16:00:00","35.43"
"Zone J - NEW YORK CITY (DA)","price","2022-03-05 17:00:00","37.16"
"Zone J - NEW YORK CITY (DA)","price","2022-03-05 18:00:00","36.93"
"Zone J - NEW YORK CITY (DA)","price","2022-03-05 19:00:00","28.95"
"Zone J - NEW YORK CITY (DA)","price","2022-03-05 20:00:00","30.08"
"Zone J - NEW YORK CITY (DA)","price","2022-03-05 21:00:00","21.26"
"Zone J - NEW YORK CITY (DA)","price","2022-03-05 22:00:00","19.7"
"Zone J - NEW YORK CITY (DA)","price","2022-03-05 23:00:00","14.56"
"Zone J - NEW YORK CITY (DA)","price","2022-03-06 00:00:00","11.79"
"Zone J - NEW YORK CITY (DA)","price","2022-03-06 01:00:00","8.14"
"Zone J - NEW YORK CITY (DA)","price","2022-03-06 02:00:00","6.08"
"Zone J - NEW YORK CITY (DA)","price","2022-03-06 03:00:00","8.16"
"Zone J - NEW YORK CITY (DA)","price","2022-03-06 04:00:00","6.1"
"Zone J - NEW YORK CITY (DA)","price","2022-03-06 05:00:00","8.27"
"Zone J - NEW YORK CITY (DA)","price","2022-03-06 06:00:00","6.18"
"Zone J - NEW YORK CITY (DA)","price","2022-03-06 07:00:00","12.17"
"Zone J - NEW YORK CITY (DA)","price","2022-03-06 08:00:00","13.6"
"Zone J - NEW YORK CITY (DA)","price","2022-03-06 09:00:00","13.34"
"Zone J - NEW YORK CITY (DA)","price","2022-03-06 10:00:00","14.4"
"Zone J - NEW YORK CITY (DA)","price","2022-03-06 11:00:00","14.18"
"Zone J - NEW YORK CITY (DA)","price","2022-03-06 12:00:00","12.87"
"Zone J - NEW YORK CITY (DA)","price","2022-03-06 13:00:00","12.99"
"Zone J - NEW YORK CITY (DA)","price","2022-03-06 14:00:00","13.19"
"Zone J - NEW YORK CITY (DA)","price","2022-03-06 15:00:00","12.7"
"Zone J - NEW YORK CITY (DA)","price","2022-03-06 16:00:00","17.87"
"Zone J - NEW YORK CITY (DA)","price","2022-03-06 17:00:00","30.36"
"Zone J - NEW YORK CITY (DA)","price","2022-03-06 18:00:00","35.19"
"Zone J - NEW YORK CITY (DA)","price","2022-03-06 19:00:00","43.34"
"Zone J - NEW YORK CITY (DA)","price","2022-03-06 20:00:00","37.3"
"Zone J - NEW YORK CITY (DA)","price","2022-03-06 21:00:00","32.26"
"Zone J - NEW YORK CITY (DA)","price","2022-03-06 22:00:00","30.35"
"Zone J - NEW YORK CITY (DA)","price","2022-03-06 23:00:00","25.23"
"Zone J - NEW YORK CITY (DA)","price","2022-03-07 00:00:00","12.24"
"Zone J - NEW YORK CITY (DA)","price","2022-03-07 01:00:00","15.26"
"Zone J - NEW YORK CITY (DA)","price","2022-03-07 02:00:00","21.1"
"Zone J - NEW YORK CITY (DA)","price","2022-03-07 03:00:00","26.15"
"Zone J - NEW YORK CITY (DA)","price","2022-03-07 04:00:00","35.28"
"Zone J - NEW YORK CITY (DA)","price","2022-03-07 05:00:00","40.46"
"Zone J - NEW YORK CITY (DA)","price","2022-03-07 06:00:00","45.89"
"Zone J - NEW YORK CITY (DA)","price","2022-03-07 07:00:00","54.1"
"Zone J - NEW YORK CITY (DA)","price","2022-03-07 08:00:00","54.16"
"Zone J - NEW YORK CITY (DA)","price","2022-03-07 09:00:00","53.74"
"Zone J - NEW YORK CITY (DA)","price","2022-03-07 10:00:00","51.88"
"Zone J - NEW YORK CITY (DA)","price","2022-03-07 11:00:00","51.45"
"Zone J - NEW YORK CITY (DA)","price","2022-03-07 12:00:00","51.15"
"Zone J - NEW YORK CITY (DA)","price","2022-03-07 13:00:00","50.82"
"Zone J - NEW YORK CITY (DA)","price","2022-03-07 14:00:00","50.21"
"Zone J - NEW YORK CITY (DA)","price","2022-03-07 15:00:00","48.8"
"Zone J - NEW YORK CITY (DA)","price","2022-03-07 16:00:00","53.29"
"Zone J - NEW YORK CITY (DA)","price","2022-03-07 17:00:00","61.94"
"Zone J - NEW YORK CITY (DA)","price","2022-03-07 18:00:00","69.54"
"Zone J - NEW YORK CITY (DA)","price","2022-03-07 19:00:00","60.25"
"Zone J - NEW YORK CITY (DA)","price","2022-03-07 20:00:00","51.63"
"Zone J - NEW YORK CITY (DA)","price","2022-03-07 21:00:00","46.96"
"Zone J - NEW YORK CITY (DA)","price","2022-03-07 22:00:00","46.14"
"Zone J - NEW YORK CITY (DA)","price","2022-03-07 23:00:00","42.81"
"Zone J - NEW YORK CITY (DA)","price","2022-03-08 00:00:00","15.2"
"Zone J - NEW YORK CITY (DA)","price","2022-03-08 01:00:00","12.68"
"Zone J - NEW YORK CITY (DA)","price","2022-03-08 02:00:00","12.36"
"Zone J - NEW YORK CITY (DA)","price","2022-03-08 03:00:00","12.3"
"Zone J - NEW YORK CITY (DA)","price","2022-03-08 04:00:00","13.1"
"Zone J - NEW YORK CITY (DA)","price","2022-03-08 05:00:00","29.53"
"Zone J - NEW YORK CITY (DA)","price","2022-03-08 06:00:00","44.91"
"Zone J - NEW YORK CITY (DA)","price","2022-03-08 07:00:00","35.64"
"Zone J - NEW YORK CITY (DA)","price","2022-03-08 08:00:00","30.08"
"Zone J - NEW YORK CITY (DA)","price","2022-03-08 09:00:00","32.84"
"Zone J - NEW YORK CITY (DA)","price","2022-03-08 10:00:00","29.91"
"Zone J - NEW YORK CITY (DA)","price","2022-03-08 11:00:00","22.32"
"Zone J - NEW YORK CITY (DA)","price","2022-03-08 12:00:00","28.43"
"Zone J - NEW YORK CITY (DA)","price","2022-03-08 13:00:00","24.31"
"Zone J - NEW YORK CITY (DA)","price","2022-03-08 14:00:00","23.93"
"Zone J - NEW YORK CITY (DA)","price","2022-03-08 15:00:00","21.72"
"Zone J - NEW YORK CITY (DA)","price","2022-03-08 16:00:00","31.85"
"Zone J - NEW YORK CITY (DA)","price","2022-03-08 17:00:00","41.08"
"Zone J - NEW YORK CITY (DA)","price","2022-03-08 18:00:00","44.32"
"Zone J - NEW YORK CITY (DA)","price","2022-03-08 19:00:00","43.33"
"Zone J - NEW YORK CITY (DA)","price","2022-03-08 20:00:00","41.07"
"Zone J - NEW YORK CITY (DA)","price","2022-03-08 21:00:00","38.19"
"Zone J - NEW YORK CITY (DA)","price","2022-03-08 22:00:00","35.82"
"Zone J - NEW YORK CITY (DA)","price","2022-03-08 23:00:00","19.17"
"Zone J - NEW YORK CITY (DA)","price","2022-03-09 00:00:00","31.59"
"Zone J - NEW YORK CITY (DA)","price","2022-03-09 01:00:00","26.61"
"Zone J - NEW YORK CITY (DA)","price","2022-03-09 02:00:00","26.06"
"Zone J - NEW YORK CITY (DA)","price","2022-03-09 03:00:00","27.05"
"Zone J - NEW YORK CITY (DA)","price","2022-03-09 04:00:00","28.34"
"Zone J - NEW YORK CITY (DA)","price","2022-03-09 05:00:00","41.1"
"Zone J - NEW YORK CITY (DA)","price","2022-03-09 06:00:00","44.96"
"Zone J - NEW YORK CITY (DA)","price","2022-03-09 07:00:00","64.25"
"Zone J - NEW YORK CITY (DA)","price","2022-03-09 08:00:00","55.17"
"Zone J - NEW YORK CITY (DA)","price","2022-03-09 09:00:00","47.97"
"Zone J - NEW YORK CITY (DA)","price","2022-03-09 10:00:00","48.77"
"Zone J - NEW YORK CITY (DA)","price","2022-03-09 11:00:00","46.66"
"Zone J - NEW YORK CITY (DA)","price","2022-03-09 12:00:00","46.34"
"Zone J - NEW YORK CITY (DA)","price","2022-03-09 13:00:00","44.73"
"Zone J - NEW YORK CITY (DA)","price","2022-03-09 14:00:00","43.66"
"Zone J - NEW YORK CITY (DA)","price","2022-03-09 15:00:00","43.44"
"Zone J - NEW YORK CITY (DA)","price","2022-03-09 16:00:00","43.3"
"Zone J - NEW YORK CITY (DA)","price","2022-03-09 17:00:00","46.46"
"Zone J - NEW YORK CITY (DA)","price","2022-03-09 18:00:00","50.21"
"Zone J - NEW YORK CITY (DA)","price","2022-03-09 19:00:00","42.48"
"Zone J - NEW YORK CITY (DA)","price","2022-03-09 20:00:00","42.97"
"Zone J - NEW YORK CITY (DA)","price","2022-03-09 21:00:00","41.03"
"Zone J - NEW YORK CITY (DA)","price","2022-03-09 22:00:00","28.57"
"Zone J - NEW YORK CITY (DA)","price","2022-03-09 23:00:00","23.84"
"Zone J - NEW YORK CITY (DA)","price","2022-03-10 00:00:00","28.22"
"Zone J - NEW YORK CITY (DA)","price","2022-03-10 01:00:00","22.76"
"Zone J - NEW YORK CITY (DA)","price","2022-03-10 02:00:00","28.58"
"Zone J - NEW YORK CITY (DA)","price","2022-03-10 03:00:00","28.97"
"Zone J - NEW YORK CITY (DA)","price","2022-03-10 04:00:00","29.39"
"Zone J - NEW YORK CITY (DA)","price","2022-03-10 05:00:00","42.63"
"Zone J - NEW YORK CITY (DA)","price","2022-03-10 06:00:00","46.18"
"Zone J - NEW YORK CITY (DA)","price","2022-03-10 07:00:00","60.54"
"Zone J - NEW YORK CITY (DA)","price","2022-03-10 08:00:00","51.8"
"Zone J - NEW YORK CITY (DA)","price","2022-03-10 09:00:00","47.47"
"Zone J - NEW YORK CITY (DA)","price","2022-03-10 10:00:00","46.35"
"Zone J - NEW YORK CITY (DA)","price","2022-03-10 11:00:00","46.23"
"Zone J - NEW YORK CITY (DA)","price","2022-03-10 12:00:00","45.51"
"Zone J - NEW YORK CITY (DA)","price","2022-03-10 13:00:00","44.68"
"Zone J - NEW YORK CITY (DA)","price","2022-03-10 14:00:00","44.19"
"Zone J - NEW YORK CITY (DA)","price","2022-03-10 15:00:00","44.37"
"Zone J - NEW YORK CITY (DA)","price","2022-03-10 16:00:00","44.67"
"Zone J - NEW YORK CITY (DA)","price","2022-03-10 17:00:00","48.88"
"Zone J - NEW YORK CITY (DA)","price","2022-03-10 18:00:00","65.41"
"Zone J - NEW YORK CITY (DA)","price","2022-03-10 19:00:00","64.83"
"Zone J - NEW YORK CITY (DA)","price","2022-03-10 20:00:00","47.38"
"Zone J - NEW YORK CITY (DA)","price","2022-03-10 21:00:00","44.68"
"Zone J - NEW YORK CITY (DA)","price","2022-03-10 22:00:00","43.52"
"Zone J - NEW YORK CITY (DA)","price","2022-03-10 23:00:00","42.76"
"Zone J - NEW YORK CITY (DA)","price","2022-03-11 00:00:00","42.48"
"Zone J - NEW YORK CITY (DA)","price","2022-03-11 01:00:00","41.03"
"Zone J - NEW YORK CITY (DA)","price","2022-03-11 02:00:00","41.26"
"Zone J - NEW YORK CITY (DA)","price","2022-03-11 03:00:00","41.63"
"Zone J - NEW YORK CITY (DA)","price","2022-03-11 04:00:00","41.96"
"Zone J - NEW YORK CITY (DA)","price","2022-03-11 05:00:00","42.09"
"Zone J - NEW YORK CITY (DA)","price","2022-03-11 06:00:00","45.02"
"Zone J - NEW YORK CITY (DA)","price","2022-03-11 07:00:00","66.15"
"Zone J - NEW YORK CITY (DA)","price","2022-03-11 08:00:00","57.83"
"Zone J - NEW YORK CITY (DA)","price","2022-03-11 09:00:00","53.6"
"Zone J - NEW YORK CITY (DA)","price","2022-03-11 10:00:00","48.13"
"Zone J - NEW YORK CITY (DA)","price","2022-03-11 11:00:00","46.31"
"Zone J - NEW YORK CITY (DA)","price","2022-03-11 12:00:00","44.43"
"Zone J - NEW YORK CITY (DA)","price","2022-03-11 13:00:00","43.5"
"Zone J - NEW YORK CITY (DA)","price","2022-03-11 14:00:00","42.96"
"Zone J - NEW YORK CITY (DA)","price","2022-03-11 15:00:00","43.05"
"Zone J - NEW YORK CITY (DA)","price","2022-03-11 16:00:00","43.33"
"Zone J - NEW YORK CITY (DA)","price","2022-03-11 17:00:00","46.3"
"Zone J - NEW YORK CITY (DA)","price","2022-03-11 18:00:00","46.48"
"Zone J - NEW YORK CITY (DA)","price","2022-03-11 19:00:00","48.38"
"Zone J - NEW YORK CITY (DA)","price","2022-03-11 20:00:00","45.5"
"Zone J - NEW YORK CITY (DA)","price","2022-03-11 21:00:00","42.57"
"Zone J - NEW YORK CITY (DA)","price","2022-03-11 22:00:00","39.12"
"Zone J - NEW YORK CITY (DA)","price","2022-03-11 23:00:00","37.54"
"Zone J - NEW YORK CITY (DA)","price","2022-03-12 00:00:00","41.26"
"Zone J - NEW YORK CITY (DA)","price","2022-03-12 01:00:00","39.02"
"Zone J - NEW YORK CITY (DA)","price","2022-03-12 02:00:00","32.17"
"Zone J - NEW YORK CITY (DA)","price","2022-03-12 03:00:00","32.24"
"Zone J - NEW YORK CITY (DA)","price","2022-03-12 04:00:00","29.62"
"Zone J - NEW YORK CITY (DA)","price","2022-03-12 05:00:00","29.13"
"Zone J - NEW YORK CITY (DA)","price","2022-03-12 06:00:00","28.84"
"Zone J - NEW YORK CITY (DA)","price","2022-03-12 07:00:00","27.04"
"Zone J - NEW YORK CITY (DA)","price","2022-03-12 08:00:00","37.41"
"Zone J - NEW YORK CITY (DA)","price","2022-03-12 09:00:00","38.6"
"Zone J - NEW YORK CITY (DA)","price","2022-03-12 10:00:00","35.61"
"Zone J - NEW YORK CITY (DA)","price","2022-03-12 11:00:00","33.84"
"Zone J - NEW YORK CITY (DA)","price","2022-03-12 12:00:00","18.06"
"Zone J - NEW YORK CITY (DA)","price","2022-03-12 13:00:00","17.92"
"Zone J - NEW YORK CITY (DA)","price","2022-03-12 14:00:00","17.73"
"Zone J - NEW YORK CITY (DA)","price","2022-03-12 15:00:00","17.63"
"Zone J - NEW YORK CITY (DA)","price","2022-03-12 16:00:00","17.86"
"Zone J - NEW YORK CITY (DA)","price","2022-03-12 17:00:00","18.05"
"Zone J - NEW YORK CITY (DA)","price","2022-03-12 18:00:00","18.17"
"Zone J - NEW YORK CITY (DA)","price","2022-03-12 19:00:00","18.22"
"Zone J - NEW YORK CITY (DA)","price","2022-03-12 20:00:00","20.42"
"Zone J - NEW YORK CITY (DA)","price","2022-03-12 21:00:00","17.95"
"Zone J - NEW YORK CITY (DA)","price","2022-03-12 22:00:00","17.79"
"Zone J - NEW YORK CITY (DA)","price","2022-03-12 23:00:00","23.69"
"Zone J - NEW YORK CITY (DA)","price","2022-03-13 00:00:00","21.59"
"Zone J - NEW YORK CITY (DA)","price","2022-03-13 01:00:00","15.82"
"Zone J - NEW YORK CITY (DA)","price","2022-03-13 03:00:00","31.17"
"Zone J - NEW YORK CITY (DA)","price","2022-03-13 04:00:00","21.32"
"Zone J - NEW YORK CITY (DA)","price","2022-03-13 05:00:00","21.36"
"Zone J - NEW YORK CITY (DA)","price","2022-03-13 06:00:00","21.14"
"Zone J - NEW YORK CITY (DA)","price","2022-03-13 07:00:00","21.17"
"Zone J - NEW YORK CITY (DA)","price","2022-03-13 08:00:00","25.57"
"Zone J - NEW YORK CITY (DA)","price","2022-03-13 09:00:00","22.83"
"Zone J - NEW YORK CITY (DA)","price","2022-03-13 10:00:00","21.25"
"Zone J - NEW YORK CITY (DA)","price","2022-03-13 11:00:00","21.28"
"Zone J - NEW YORK CITY (DA)","price","2022-03-13 12:00:00","21.43"
"Zone J - NEW YORK CITY (DA)","price","2022-03-13 13:00:00","19.6"
"Zone J - NEW YORK CITY (DA)","price","2022-03-13 14:00:00","20.9"
"Zone J - NEW YORK CITY (DA)","price","2022-03-13 15:00:00","18.09"
"Zone J - NEW YORK CITY (DA)","price","2022-03-13 16:00:00","21.15"
"Zone J - NEW YORK CITY (DA)","price","2022-03-13 17:00:00","18.29"
"Zone J - NEW YORK CITY (DA)","price","2022-03-13 18:00:00","29.94"
"Zone J - NEW YORK CITY (DA)","price","2022-03-13 19:00:00","35.84"
"Zone J - NEW YORK CITY (DA)","price","2022-03-13 20:00:00","22.3"
"Zone J - NEW YORK CITY (DA)","price","2022-03-13 21:00:00","21.02"
"Zone J - NEW YORK CITY (DA)","price","2022-03-13 22:00:00","21.09"
"Zone J - NEW YORK CITY (DA)","price","2022-03-13 23:00:00","21.11"
"Zone J - NEW YORK CITY (DA)","price","2022-03-14 00:00:00","22.37"
"Zone J - NEW YORK CITY (DA)","price","2022-03-14 01:00:00","22.46"
"Zone J - NEW YORK CITY (DA)","price","2022-03-14 02:00:00","16.56"
"Zone J - NEW YORK CITY (DA)","price","2022-03-14 03:00:00","19.3"
"Zone J - NEW YORK CITY (DA)","price","2022-03-14 04:00:00","22.06"
"Zone J - NEW YORK CITY (DA)","price","2022-03-14 05:00:00","22.51"
"Zone J - NEW YORK CITY (DA)","price","2022-03-14 06:00:00","32.98"
"Zone J - NEW YORK CITY (DA)","price","2022-03-14 07:00:00","46.13"
"Zone J - NEW YORK CITY (DA)","price","2022-03-14 08:00:00","42.14"
"Zone J - NEW YORK CITY (DA)","price","2022-03-14 09:00:00","43.69"
"Zone J - NEW YORK CITY (DA)","price","2022-03-14 10:00:00","47"
"Zone J - NEW YORK CITY (DA)","price","2022-03-14 11:00:00","43.45"
"Zone J - NEW YORK CITY (DA)","price","2022-03-14 12:00:00","40.31"
"Zone J - NEW YORK CITY (DA)","price","2022-03-14 13:00:00","31.44"
"Zone J - NEW YORK CITY (DA)","price","2022-03-14 14:00:00","26.24"
"Zone J - NEW YORK CITY (DA)","price","2022-03-14 15:00:00","25.2"
"Zone J - NEW YORK CITY (DA)","price","2022-03-14 16:00:00","29.37"
"Zone J - NEW YORK CITY (DA)","price","2022-03-14 17:00:00","31.9"
"Zone J - NEW YORK CITY (DA)","price","2022-03-14 18:00:00","35.22"
"Zone J - NEW YORK CITY (DA)","price","2022-03-14 19:00:00","38.15"
"Zone J - NEW YORK CITY (DA)","price","2022-03-14 20:00:00","37.42"
"Zone J - NEW YORK CITY (DA)","price","2022-03-14 21:00:00","30.61"
"Zone J - NEW YORK CITY (DA)","price","2022-03-14 22:00:00","23.07"
"Zone J - NEW YORK CITY (DA)","price","2022-03-14 23:00:00","22.92"
"Zone J - NEW YORK CITY (DA)","price","2022-03-15 00:00:00","27.98"
