"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"BMCASUS","201609","59.3","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","201610","55.4","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","201611","61","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","201612","63.1","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","201613","59.9","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","201701","62.4","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","201702","62.2","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","201703","60.4","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","201704","57.8","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","201705","57.8","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","201706","61.4","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","201707","62","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","201708","62.8","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","201709","58.9","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","201710","57.7","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","201711","61.6","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","201712","64.8","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","201713","60.8","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","201801","64.2","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","201802","63.2","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","201803","61.8","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","201804","57.6","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","201805","58.5","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","201806","62.2","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","201807","63.2","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","201808","62.3","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","201809","58.4","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","201810","58.1","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","201811","61.1","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","201812","62.1","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","201813","61.1","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","201901","62.4","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","201902","61.3","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","201903","59","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","201904","55.4","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","201905","56.7","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","201906","60.3","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","201907","62.3","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","201908","63.3","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","201909","60.4","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","201910","58.7","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","201911","60.7","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","201912","63.1","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","201913","60.3","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","202001","63.3","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","202002","62.9","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","202003","61.3","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","202004","58.8","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","202005","57.7","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","202006","56.9","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","202007","58.5","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","202008","60.4","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","202009","58.3","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","202010","56.2","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","202011","58.6","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","202012","61.6","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","202013","59.5","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","202101","63.9","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","202102","62.1","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","202103","62.1","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","202104","59.1","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","202105","59.5","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","202106","62.2","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","202107","62.2","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","202108","62.5","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","202109","60.9","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","202110","57","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","202111","59","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","202112","62.5","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","202113","61.1","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","202201","60.8","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","202202","62.6","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","202203","58.8","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","202204","56.5","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","202205","58.5","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","202206","62.7","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","202207","64","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","202208","62","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","202209","57.4","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","202210","54.4","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","202211","59.9","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","202212","60.8","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","202213","59.8","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","202301","60.4","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","202302","58.7","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","202303","55.1","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","202304","50.4","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","202305","56.5","8","Biomass Generating Units, Capacity Factor","Percent"
"BMCASUS","202306","56.4","8","Biomass Generating Units, Capacity Factor","Percent"
"GECASUS","200801","72.3","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","200802","68.9","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","200803","73.9","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","200804","74.4","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","200805","74.2","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","200806","76.9","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","200807","75.5","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","200808","75.1","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","200809","75.2","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","200810","75.5","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","200811","75.1","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","200812","74.3","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","200813","74.3","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","200901","76","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","200902","76.2","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","200903","76.4","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","200904","72.5","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","200905","70.7","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","200906","71.5","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","200907","72","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","200908","71.8","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","200909","72.1","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","200910","70","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","200911","72.4","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","200912","75","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","200913","73","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201001","72.7","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201002","71.1","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201003","72.4","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201004","71","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201005","72.7","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201006","72.3","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201007","70.6","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201008","71.9","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201009","71.7","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201010","67.6","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201011","71.8","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201012","73.7","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201013","71.6","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201101","74.1","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201102","74.1","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201103","73.5","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201104","70.3","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201105","72.4","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201106","69","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201107","69.9","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201108","70.2","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201109","69.6","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201110","70.4","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201111","72.1","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201112","72.7","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201113","71.5","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201201","67.4","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201202","68.1","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201203","66.8","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201204","67.5","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201205","67.5","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201206","67.4","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201207","67.6","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201208","66.8","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201209","68.8","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201210","68","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201211","70.6","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201212","70.5","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201213","68.1","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201301","74.8","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201302","74.1","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201303","74.7","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201304","71.4","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201305","70.1","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201306","71","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201307","71.8","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201308","71","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201309","72.1","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201310","73.1","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201311","67","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201312","71.1","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201313","71.8","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201401","72","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201402","71.4","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201403","71.5","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201404","72.6","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201405","71.2","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201406","71.4","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201407","70.5","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201408","71.1","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201409","72.2","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201410","71.9","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201411","75.3","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201412","73.5","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201413","72","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201501","73.4","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201502","73.8","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201503","74.2","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201504","70","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201505","74","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201506","71.6","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201507","72.3","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201508","71.5","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201509","65.7","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201510","70","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201511","72.9","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201512","72.8","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201513","71.9","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201601","71.1","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201602","71","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201603","70.2","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201604","66.7","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201605","71.7","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201606","69.1","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201607","70","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201608","70.7","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201609","73.2","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201610","72.3","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201611","75.3","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201612","77.7","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201613","71.6","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201701","74.9","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201702","73","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201703","73.8","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201704","75.6","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201705","71","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201706","72.4","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201707","74.9","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201708","74.4","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201709","75.1","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201710","66.2","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201711","73.5","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201712","74.2","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201713","73.2","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201801","75.3","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201802","78.9","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201803","76.8","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201804","69","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201805","77.7","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201806","75.5","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201807","77","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201808","76.8","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201809","77.1","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201810","71.5","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201811","77.3","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201812","79.4","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201813","76","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201901","73.9","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201902","76.1","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201903","75.6","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201904","68.7","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201905","71.1","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201906","72.8","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201907","72.9","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201908","73.9","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201909","74.9","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201910","60.5","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201911","53.3","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201912","61.5","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","201913","69.6","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","202001","59","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","202002","67.7","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","202003","75.5","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","202004","72.8","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","202005","69.9","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","202006","67.6","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","202007","68.3","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","202008","68","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","202009","68.3","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","202010","65.9","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","202011","74","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","202012","71.8","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","202013","69.1","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","202101","69.8","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","202102","73.9","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","202103","64.2","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","202104","68.3","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","202105","68.5","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","202106","67.9","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","202107","69.5","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","202108","68.8","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","202109","71.4","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","202110","67.7","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","202111","72.4","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","202112","76.2","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","202113","69.8","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","202201","80.4","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","202202","74.4","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","202203","70.6","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","202204","70.2","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","202205","70.6","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","202206","72","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","202207","73.2","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","202208","73","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","202209","73.5","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","202210","67.6","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","202211","76.3","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","202212","78.6","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","202213","73.4","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","202301","70","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","202302","72.3","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","202303","68.8","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","202304","71","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","202305","68.3","9","Geothermal Generating Units, Capacity Factor","Percent"
"GECASUS","202306","65.5","9","Geothermal Generating Units, Capacity Factor","Percent"
"SPCASUS","200801","7.1","10","Solar Photovoltaic Generating Units, Capacity Factor","Percent"
"SPCASUS","200802","12.4","10","Solar Photovoltaic Generating Units, Capacity Factor","Percent"
"SPCASUS","200803","23.3","10","Solar Photovoltaic Generating Units, Capacity Factor","Percent"
"SPCASUS","200804","28.4","10","Solar Photovoltaic Generating Units, Capacity Factor","Percent"
"SPCASUS","200805","27.6","10","Solar Photovoltaic Generating Units, Capacity Factor","Percent"
"SPCASUS","200806","30","10","Solar Photovoltaic Generating Units, Capacity Factor","Percent"
"SPCASUS","200807","24.9","10","Solar Photovoltaic Generating Units, Capacity Factor","Percent"
"SPCASUS","200808","23.8","10","Solar Photovoltaic Generating Units, Capacity Factor","Percent"
"SPCASUS","200809","23.1","10","Solar Photovoltaic Generating Units, Capacity Factor","Percent"
"SPCASUS","200810","16.6","10","Solar Photovoltaic Generating Units, Capacity Factor","Percent"
"SPCASUS","200811","10.7","10","Solar Photovoltaic Generating Units, Capacity Factor","Percent"
"SPCASUS","200812","6.9","10","Solar Photovoltaic Generating Units, Capacity Factor","Percent"
"SPCASUS","200813","19.2","10","Solar Photovoltaic Generating Units, Capacity Factor","Percent"
"SPCASUS","200901","5.1","10","Solar Photovoltaic Generating Units, Capacity Factor","Percent"
"SPCASUS","200902","10.3","10","Solar Photovoltaic Generating Units, Capacity Factor","Percent"
"SPCASUS","200903","22.7","10","Solar Photovoltaic Generating Units, Capacity Factor","Percent"
"SPCASUS","200904","28.2","10","Solar Photovoltaic Generating Units, Capacity Factor","Percent"
"SPCASUS","200905","30.5","10","Solar Photovoltaic Generating Units, Capacity Factor","Percent"
"SPCASUS","200906","26.3","10","Solar Photovoltaic Generating Units, Capacity Factor","Percent"
"SPCASUS","200907","29","10","Solar Photovoltaic Generating Units, Capacity Factor","Percent"
"SPCASUS","200908","30.6","10","Solar Photovoltaic Generating Units, Capacity Factor","Percent"
"SPCASUS","200909","25.6","10","Solar Photovoltaic Generating Units, Capacity Factor","Percent"
"SPCASUS","200910","17.2","10","Solar Photovoltaic Generating Units, Capacity Factor","Percent"
"SPCASUS","200911","13.1","10","Solar Photovoltaic Generating Units, Capacity Factor","Percent"
"SPCASUS","200912","7.7","10","Solar Photovoltaic Generating Units, Capacity Factor","Percent"
"SPCASUS","200913","20","10","Solar Photovoltaic Generating Units, Capacity Factor","Percent"
"SPCASUS","201001","5","10","Solar Photovoltaic Generating Units, Capacity Factor","Percent"
"SPCASUS","201002","9.6","10","Solar Photovoltaic Generating Units, Capacity Factor","Percent"
"SPCASUS","201003","17.4","10","Solar Photovoltaic Generating Units, Capacity Factor","Percent"
"SPCASUS","201004","24.3","10","Solar Photovoltaic Generating Units, Capacity Factor","Percent"
"SPCASUS","201005","28.6","10","Solar Photovoltaic Generating Units, Capacity Factor","Percent"
"SPCASUS","201006","32.9","10","Solar Photovoltaic Generating Units, Capacity Factor","Percent"
"SPCASUS","201007","27.6","10","Solar Photovoltaic Generating Units, Capacity Factor","Percent"
"SPCASUS","201008","28","10","Solar Photovoltaic Generating Units, Capacity Factor","Percent"
"SPCASUS","201009","25.6","10","Solar Photovoltaic Generating Units, Capacity Factor","Percent"
"SPCASUS","201010","15.8","10","Solar Photovoltaic Generating Units, Capacity Factor","Percent"
"SPCASUS","201011","15.3","10","Solar Photovoltaic Generating Units, Capacity Factor","Percent"
"SPCASUS","201012","11.1","10","Solar Photovoltaic Generating Units, Capacity Factor","Percent"
"SPCASUS","201013","20.2","10","Solar Photovoltaic Generating Units, Capacity Factor","Percent"
"SPCASUS","201101","10.7","10","Solar Photovoltaic Generating Units, Capacity Factor","Percent"
"SPCASUS","201102","16.4","10","Solar Photovoltaic Generating Units, Capacity Factor","Percent"
"SPCASUS","201103","19.9","10","Solar Photovoltaic Generating Units, Capacity Factor","Percent"
"SPCASUS","201104","24.6","10","Solar Photovoltaic Generating Units, Capacity Factor","Percent"
"SPCASUS","201105","26.5","10","Solar Photovoltaic Generating Units, Capacity Factor","Percent"
"SPCASUS","201106","28.2","10","Solar Photovoltaic Generating Units, Capacity Factor","Percent"
"SPCASUS","201107","23.4","10","Solar Photovoltaic Generating Units, Capacity Factor","Percent"
"SPCASUS","201108","24.1","10","Solar Photovoltaic Generating Units, Capacity Factor","Percent"
"SPCASUS","201109","21.3","10","Solar Photovoltaic Generating Units, Capacity Factor","Percent"
"SPCASUS","201110","18.3","10","Solar Photovoltaic Generating Units, Capacity Factor","Percent"
"SPCASUS","201111","12.5","10","Solar Photovoltaic Generating Units, Capacity Factor","Percent"
"SPCASUS","201112","10.8","10","Solar Photovoltaic Generating Units, Capacity Factor","Percent"
"SPCASUS","201113","19","10","Solar Photovoltaic Generating Units, Capacity Factor","Percent"
"SPCASUS","201201","9.1","10","Solar Photovoltaic Generating Units, Capacity Factor","Percent"
